companyId,week_end_sunday,conversationType,event_count,billable_count
1945,2025-10-12,UTILITY,53,49
1945,2025-10-19,MARKETING,64,64
1945,2025-10-19,UTILITY,63,45
1945,2025-10-26,MARKETING,71,71
1945,2025-10-26,UTILITY,41,34
1945,2025-11-02,MARKETING,3,3
1945,2025-11-02,MARKETING_LITE,9,9
1945,2025-11-02,UTILITY,61,60
1945,2025-11-09,MARKETING,16,16
1945,2025-11-09,MARKETING_LITE,5,5
1945,2025-11-09,UTILITY,69,69
1945,2025-11-16,MARKETING,12,12
1945,2025-11-16,UTILITY,112,75
1945,2025-11-23,MARKETING,2,2
1945,2025-11-23,UTILITY,85,65
1945,2025-11-30,MARKETING,20,20
1945,2025-11-30,UTILITY,70,66
1945,2025-12-07,MARKETING,8,8
1945,2025-12-07,MARKETING_LITE,3,3
1945,2025-12-07,UTILITY,84,65
1945,2025-12-14,UTILITY,45,45
1945,2025-12-21,MARKETING,4,4
1945,2025-12-21,MARKETING_LITE,1,1
1945,2025-12-21,UTILITY,40,38
1945,2025-12-28,MARKETING_LITE,3,3
1945,2025-12-28,UTILITY,79,60
1945,2026-01-04,UTILITY,17,14
1945,2026-01-11,UTILITY,6,5
1945,2026-01-18,UTILITY,32,26
1945,2026-01-25,UTILITY,39,34
1945,2026-02-01,UTILITY,70,64
1945,2026-02-08,UTILITY,27,23
1945,2026-02-15,UTILITY,74,64
1945,2026-02-22,UTILITY,37,34
1945,2026-03-01,UTILITY,62,53
1945,2026-03-08,UTILITY,20,16
1946,2025-07-06,UTILITY,4,3
1946,2025-07-13,UTILITY,4,4
1946,2025-07-27,UTILITY,113,105
1946,2025-08-17,MARKETING,50,50
1946,2025-08-24,MARKETING,38,38
1946,2025-08-31,MARKETING,3,3
1946,2025-09-07,MARKETING,103,103
1946,2025-09-07,UTILITY,7,7
1946,2025-09-14,UTILITY,6,6
1946,2025-09-21,UTILITY,2,2
1946,2025-09-28,MARKETING,5,5
1946,2025-09-28,UTILITY,2,1
1946,2025-10-05,UTILITY,1,1
1946,2026-02-15,MARKETING_LITE,1,1
1946,2026-02-15,UTILITY,1,1
1946,2026-03-01,UTILITY,1,0
1946,2026-03-08,MARKETING_LITE,1,1
1950,2025-07-06,UTILITY,414,381
1950,2025-07-13,UTILITY,1416,1353
1950,2025-07-20,UTILITY,1963,1832
1950,2025-07-27,MARKETING_LITE,1470,1470
1950,2025-07-27,UTILITY,1365,1257
1950,2025-08-03,MARKETING_LITE,186,186
1950,2025-08-03,UTILITY,1475,1417
1950,2025-08-10,UTILITY,1357,1321
1950,2025-08-17,UTILITY,709,686
1950,2025-08-24,MARKETING_LITE,553,553
1950,2025-08-24,UTILITY,973,946
1950,2025-08-31,MARKETING_LITE,540,540
1950,2025-08-31,UTILITY,811,782
1950,2025-09-07,MARKETING_LITE,1,1
1950,2025-09-07,UTILITY,1291,1249
1950,2025-09-14,UTILITY,891,865
1950,2025-09-21,MARKETING_LITE,1445,1445
1950,2025-09-21,UTILITY,1245,1195
1950,2025-09-28,MARKETING_LITE,8,8
1950,2025-09-28,UTILITY,1052,1017
1950,2025-10-05,MARKETING_LITE,425,425
1950,2025-10-05,UTILITY,1161,1090
1950,2025-10-12,MARKETING_LITE,4,4
1950,2025-10-12,UTILITY,519,498
1950,2025-10-19,MARKETING_LITE,15,15
1950,2025-10-19,UTILITY,1004,953
1950,2025-10-26,MARKETING_LITE,2,2
1950,2025-10-26,UTILITY,936,887
1950,2025-11-02,MARKETING_LITE,1452,1452
1950,2025-11-02,UTILITY,715,702
1950,2025-11-09,MARKETING_LITE,407,407
1950,2025-11-09,UTILITY,965,929
1950,2025-11-16,MARKETING_LITE,20,20
1950,2025-11-16,UTILITY,984,950
1950,2025-11-23,MARKETING_LITE,13,13
1950,2025-11-23,UTILITY,1402,1339
1950,2025-11-30,MARKETING_LITE,1512,1512
1950,2025-11-30,UTILITY,1553,1494
1950,2025-12-07,MARKETING_LITE,1853,1843
1950,2025-12-07,UTILITY,1044,960
1950,2025-12-14,MARKETING_LITE,35,7
1950,2025-12-14,UTILITY,926,869
1950,2025-12-21,MARKETING_LITE,18,0
1950,2025-12-21,UTILITY,903,819
1950,2025-12-28,MARKETING_LITE,15,0
1950,2025-12-28,UTILITY,482,448
1950,2026-01-04,UTILITY,266,234
1950,2026-01-11,UTILITY,732,664
1950,2026-01-18,UTILITY,724,694
1950,2026-01-25,MARKETING_LITE,1426,1426
1950,2026-01-25,UTILITY,902,872
1950,2026-02-01,MARKETING_LITE,1,1
1950,2026-02-01,UTILITY,1070,1031
1950,2026-02-08,MARKETING_LITE,1,1
1950,2026-02-08,UTILITY,837,815
1950,2026-02-15,UTILITY,697,677
1950,2026-02-22,UTILITY,452,434
1950,2026-03-01,MARKETING,2856,1624
1950,2026-03-01,UTILITY,699,676
1950,2026-03-08,UTILITY,236,232
1951,2025-07-06,UTILITY,5,1
1951,2025-07-13,UTILITY,2,1
1951,2025-07-20,MARKETING,2,2
1951,2025-07-20,UTILITY,12,10
1951,2025-07-27,UTILITY,4,4
1951,2025-08-03,MARKETING,1,1
1951,2025-08-03,UTILITY,22,21
1951,2025-08-10,UTILITY,34,33
1951,2025-08-17,MARKETING,1,1
1951,2025-08-17,UTILITY,39,38
1951,2025-08-24,UTILITY,46,46
1951,2025-08-31,UTILITY,54,54
1951,2025-09-07,MARKETING,1737,1737
1951,2025-09-07,UTILITY,17,16
1951,2025-09-14,MARKETING,12,12
1951,2025-09-14,UTILITY,34,34
1951,2025-09-21,MARKETING,11,11
1951,2025-09-21,UTILITY,10,10
1951,2025-09-28,MARKETING,8,8
1951,2025-09-28,UTILITY,35,25
1951,2025-10-05,MARKETING,7,7
1951,2025-10-05,UTILITY,41,41
1951,2025-10-12,UTILITY,42,42
1951,2025-10-19,UTILITY,15,15
1951,2025-10-26,UTILITY,3,3
1951,2025-11-02,UTILITY,15,15
1951,2025-11-09,UTILITY,4,4
1951,2025-11-16,UTILITY,1,1
1951,2025-11-23,UTILITY,3,3
1951,2025-11-30,UTILITY,7,5
1951,2025-12-07,UTILITY,15,4
1951,2025-12-14,UTILITY,1,1
1951,2025-12-21,UTILITY,4,4
1951,2025-12-28,MARKETING,39,39
1951,2025-12-28,UTILITY,4,4
1951,2026-01-04,MARKETING,19,19
1951,2026-01-04,UTILITY,11,11
1951,2026-01-11,MARKETING,2,0
1951,2026-01-11,UTILITY,11,9
1951,2026-01-18,MARKETING,26,13
1951,2026-01-18,UTILITY,11,7
1951,2026-01-25,MARKETING,4,2
1951,2026-01-25,MARKETING_LITE,3,3
1951,2026-01-25,UTILITY,5,3
1951,2026-02-01,MARKETING_LITE,6,6
1951,2026-02-01,UTILITY,2,2
1951,2026-02-08,MARKETING_LITE,3,3
1951,2026-02-08,UTILITY,2,2
1951,2026-02-15,MARKETING_LITE,4,4
1951,2026-02-15,UTILITY,2,2
1951,2026-02-22,MARKETING_LITE,11,11
1951,2026-02-22,UTILITY,5,5
1951,2026-03-01,MARKETING_LITE,2,2
1951,2026-03-01,UTILITY,6,3
1951,2026-03-08,UTILITY,3,3
1957,2025-08-17,MARKETING,1,1
1957,2025-08-24,MARKETING,4,4
1957,2025-08-31,MARKETING,3,3
1957,2025-09-21,MARKETING,1,1
1962,2025-07-06,UTILITY,268,176
1962,2025-07-13,UTILITY,691,604
1962,2025-07-20,UTILITY,1591,1326
1962,2025-07-27,UTILITY,1691,1691
1962,2025-08-03,UTILITY,911,909
1962,2025-08-10,MARKETING,3,3
1962,2025-08-10,UTILITY,539,528
1962,2025-08-17,UTILITY,529,382
1962,2025-08-24,UTILITY,1200,1075
1962,2025-08-31,UTILITY,1869,1833
1962,2025-09-07,UTILITY,1574,1544
1962,2025-09-14,UTILITY,1506,1488
1962,2025-09-21,UTILITY,1642,1550
1962,2025-09-28,MARKETING,51,51
1962,2025-09-28,UTILITY,1072,1058
1962,2025-10-05,MARKETING,31,31
1962,2025-10-05,UTILITY,2075,2041
1962,2025-10-12,UTILITY,1907,1899
1962,2025-10-19,MARKETING,1,1
1962,2025-10-19,UTILITY,1662,1640
1962,2025-10-26,MARKETING,1,1
1962,2025-10-26,UTILITY,797,793
1962,2025-11-02,UTILITY,2193,2189
1962,2025-11-09,UTILITY,2034,2030
1962,2025-11-16,UTILITY,2658,2658
1962,2025-11-23,UTILITY,1939,1933
1962,2025-11-30,MARKETING_LITE,68,68
1962,2025-11-30,UTILITY,2417,2394
1962,2025-12-07,MARKETING_LITE,91,91
1962,2025-12-07,UTILITY,2360,2357
1962,2025-12-14,MARKETING_LITE,267,267
1962,2025-12-14,UTILITY,2976,2937
1962,2025-12-21,MARKETING_LITE,296,288
1962,2025-12-21,UTILITY,3972,3657
1962,2025-12-28,MARKETING_LITE,214,212
1962,2025-12-28,UTILITY,2831,2816
1962,2026-01-04,MARKETING_LITE,121,109
1962,2026-01-04,UTILITY,1650,1649
1962,2026-01-11,MARKETING_LITE,369,367
1962,2026-01-11,UTILITY,3178,3169
1962,2026-01-18,MARKETING_LITE,314,312
1962,2026-01-18,UTILITY,2450,2258
1962,2026-01-25,MARKETING_LITE,404,399
1962,2026-01-25,UTILITY,2598,2488
1962,2026-02-01,MARKETING_LITE,566,566
1962,2026-02-01,UTILITY,1595,1551
1962,2026-02-08,MARKETING_LITE,553,552
1962,2026-02-08,UTILITY,1603,1568
1962,2026-02-15,MARKETING_LITE,495,495
1962,2026-02-15,UTILITY,2380,2359
1962,2026-02-22,MARKETING_LITE,336,336
1962,2026-02-22,UTILITY,1395,1266
1962,2026-03-01,MARKETING_LITE,459,459
1962,2026-03-01,UTILITY,1339,1307
1962,2026-03-08,MARKETING_LITE,207,207
1962,2026-03-08,UTILITY,496,494
1964,2026-03-01,UTILITY,17,17
1964,2026-03-08,UTILITY,1,1
1974,2025-07-06,MARKETING,2,2
1974,2025-07-06,UTILITY,86070,85121
1974,2025-07-13,MARKETING,15,15
1974,2025-07-13,UTILITY,119412,118463
1974,2025-07-20,UTILITY,102778,101773
1974,2025-07-27,UTILITY,99131,97262
1974,2025-08-03,UTILITY,74931,71753
1974,2025-08-10,UTILITY,76536,74889
1974,2025-08-17,UTILITY,92810,92318
1974,2025-08-24,UTILITY,95892,93535
1974,2025-08-31,UTILITY,113418,112790
1974,2025-09-07,UTILITY,68402,66689
1974,2025-09-14,UTILITY,102191,100885
1974,2025-09-21,UTILITY,114829,114006
1974,2025-09-28,UTILITY,122726,122079
1974,2025-10-05,UTILITY,112801,112080
1974,2025-10-12,UTILITY,99420,98157
1974,2025-10-19,UTILITY,121472,120656
1974,2025-10-26,UTILITY,129778,128951
1974,2025-11-02,UTILITY,150269,149276
1974,2025-11-09,MARKETING_LITE,622,622
1974,2025-11-09,UTILITY,108268,107427
1974,2025-11-16,MARKETING_LITE,2293,2293
1974,2025-11-16,UTILITY,119230,118181
1974,2025-11-23,MARKETING_LITE,277,277
1974,2025-11-23,UTILITY,124644,123565
1974,2025-11-30,MARKETING_LITE,315,315
1974,2025-11-30,UTILITY,148756,146955
1974,2025-12-07,MARKETING_LITE,4126,4119
1974,2025-12-07,UTILITY,130448,125989
1974,2025-12-14,MARKETING_LITE,6760,6705
1974,2025-12-14,UTILITY,103652,93593
1974,2025-12-21,MARKETING_LITE,3075,2990
1974,2025-12-21,UTILITY,146398,138384
1974,2025-12-28,MARKETING_LITE,3969,3791
1974,2025-12-28,UTILITY,110075,103623
1974,2026-01-04,MARKETING_LITE,5779,5575
1974,2026-01-04,UTILITY,112050,103007
1974,2026-01-11,MARKETING_LITE,3638,3464
1974,2026-01-11,UTILITY,145696,138455
1974,2026-01-18,MARKETING_LITE,5398,5320
1974,2026-01-18,UTILITY,153209,148645
1974,2026-01-25,MARKETING_LITE,6280,6221
1974,2026-01-25,UTILITY,146950,145007
1974,2026-02-01,MARKETING_LITE,9384,9369
1974,2026-02-01,UTILITY,176951,175462
1974,2026-02-08,MARKETING_LITE,9193,9193
1974,2026-02-08,UTILITY,133262,128907
1974,2026-02-15,MARKETING_LITE,8485,8484
1974,2026-02-15,UTILITY,214639,209525
1974,2026-02-22,MARKETING_LITE,5098,5098
1974,2026-02-22,UTILITY,179451,177662
1974,2026-03-01,MARKETING,11062,5960
1974,2026-03-01,MARKETING_LITE,2168,2165
1974,2026-03-01,UTILITY,227538,225181
1974,2026-03-08,MARKETING,14576,8071
1974,2026-03-08,MARKETING_LITE,11,11
1974,2026-03-08,UTILITY,83096,82086
1983,2026-01-11,MARKETING_LITE,1,1
1983,2026-01-25,MARKETING_LITE,12,12
1983,2026-02-08,UTILITY,7,7
1984,2025-07-06,MARKETING_LITE,1,1
1984,2025-07-06,UTILITY,469,467
1984,2025-07-13,UTILITY,3,3
1984,2025-07-20,UTILITY,1,1
1984,2025-07-27,UTILITY,2,2
1984,2025-08-17,MARKETING_LITE,519,519
1984,2025-08-24,MARKETING_LITE,3,3
1984,2025-08-31,MARKETING_LITE,516,516
1984,2025-09-07,MARKETING_LITE,5,5
1984,2025-09-14,MARKETING_LITE,1,1
1984,2025-09-21,MARKETING_LITE,511,511
1984,2025-09-28,MARKETING_LITE,7,7
1984,2025-10-05,MARKETING_LITE,520,520
1984,2025-10-12,MARKETING_LITE,7,7
1984,2025-10-19,MARKETING_LITE,8,8
1984,2025-10-26,MARKETING_LITE,929,929
1984,2025-11-02,MARKETING_LITE,1,1
1984,2025-11-09,MARKETING_LITE,4,4
1984,2025-11-16,MARKETING_LITE,2,2
1992,2025-09-14,UTILITY,329,16
1992,2025-09-21,UTILITY,478,51
1992,2025-09-28,UTILITY,460,65
1992,2025-10-05,UTILITY,1226,66
1992,2025-10-12,UTILITY,2048,61
1992,2025-10-19,UTILITY,3511,160
1992,2025-10-26,MARKETING_LITE,4,4
1992,2025-10-26,UTILITY,4380,294
1992,2025-11-02,MARKETING_LITE,301,301
1992,2025-11-02,UTILITY,4698,287
1992,2025-11-09,MARKETING_LITE,400,400
1992,2025-11-09,UTILITY,4806,140
1992,2025-11-16,MARKETING_LITE,543,543
1992,2025-11-16,UTILITY,6120,17
1992,2025-11-23,MARKETING_LITE,602,602
1992,2025-11-23,UTILITY,7103,11
1992,2025-11-30,MARKETING_LITE,607,607
1992,2025-11-30,UTILITY,7625,14
1992,2025-12-07,MARKETING_LITE,394,394
1992,2025-12-07,UTILITY,7549,4
1992,2025-12-14,MARKETING_LITE,778,774
1992,2025-12-14,UTILITY,7767,0
1992,2025-12-21,MARKETING_LITE,783,783
1992,2025-12-21,UTILITY,7332,3
1992,2025-12-28,MARKETING_LITE,311,311
1992,2025-12-28,UTILITY,5277,1
1992,2026-01-04,MARKETING_LITE,253,253
1992,2026-01-04,UTILITY,5052,5
1992,2026-01-11,MARKETING_LITE,760,760
1992,2026-01-11,UTILITY,6405,9
1992,2026-01-18,MARKETING_LITE,514,514
1992,2026-01-18,UTILITY,5981,28
1992,2026-01-25,MARKETING_LITE,539,539
1992,2026-01-25,UTILITY,6867,38
1992,2026-02-01,MARKETING_LITE,394,394
1992,2026-02-01,UTILITY,6847,22
1992,2026-02-08,MARKETING_LITE,1017,1017
1992,2026-02-08,UTILITY,9975,25
1992,2026-02-15,MARKETING_LITE,1106,1106
1992,2026-02-15,UTILITY,14285,27
1992,2026-02-22,MARKETING,4780,2390
1992,2026-02-22,MARKETING_LITE,1515,1515
1992,2026-02-22,UTILITY,6417,7
1992,2026-03-01,MARKETING,3737,2079
1992,2026-03-01,UTILITY,5303,3
1992,2026-03-08,MARKETING,1492,859
1992,2026-03-08,UTILITY,2252,554
1993,2025-08-10,MARKETING,3,3
1993,2025-08-17,MARKETING,49,49
1993,2025-08-24,MARKETING,25,25
1995,2025-07-27,UTILITY,33,4
1995,2025-08-03,UTILITY,5,0
1995,2025-08-10,UTILITY,1,1
1995,2025-08-31,UTILITY,4,3
1995,2025-09-21,UTILITY,2,2
1995,2025-11-02,UTILITY,1,1
1995,2025-11-09,MARKETING_LITE,5,5
2001,2025-07-13,MARKETING,9,9
2001,2025-07-20,MARKETING,89,89
2001,2025-07-27,MARKETING,41,41
2001,2025-08-03,MARKETING,64,64
2001,2025-08-10,MARKETING,62,62
2001,2025-08-17,MARKETING,54,54
2001,2025-08-24,MARKETING,83,83
2001,2025-08-31,MARKETING,93,93
2001,2025-09-07,MARKETING,85,85
2001,2025-09-07,UTILITY,2,2
2001,2025-09-14,MARKETING,80,80
2001,2025-09-21,MARKETING,68,68
2001,2025-09-28,MARKETING,62,62
2001,2025-10-05,MARKETING,87,87
2001,2025-10-12,MARKETING,95,95
2001,2025-10-19,MARKETING,91,91
2001,2025-10-26,MARKETING,92,92
2001,2025-11-02,MARKETING,79,79
2001,2025-11-09,MARKETING,117,117
2001,2025-11-16,MARKETING,91,91
2001,2025-11-23,MARKETING,113,113
2001,2025-11-30,MARKETING,94,94
2001,2025-12-07,MARKETING,57,57
2001,2025-12-14,MARKETING,57,55
2001,2025-12-21,MARKETING,120,120
2001,2025-12-28,MARKETING,114,112
2001,2026-01-04,MARKETING,365,227
2001,2026-01-11,MARKETING,86,31
2001,2026-01-18,MARKETING,36,18
2001,2026-01-25,MARKETING,178,89
2012,2025-07-06,UTILITY,613,604
2012,2025-07-13,UTILITY,1365,1355
2012,2025-07-20,UTILITY,10,10
2012,2025-07-27,UTILITY,3,3
2012,2025-08-03,UTILITY,77,73
2012,2025-08-10,UTILITY,78,78
2012,2025-08-17,MARKETING,1,1
2012,2025-08-17,UTILITY,79,79
2012,2025-08-24,MARKETING,10,10
2012,2025-08-24,UTILITY,1,1
2012,2025-08-31,MARKETING,2,2
2012,2025-08-31,UTILITY,22,21
2012,2025-09-07,MARKETING,3,3
2012,2025-09-14,MARKETING,854,854
2012,2025-09-21,MARKETING,1,1
2012,2025-09-28,MARKETING,4,4
2012,2025-10-05,MARKETING,10,10
2012,2025-10-12,MARKETING,3,3
2030,2025-09-21,UTILITY,3,1
2030,2025-09-28,MARKETING_LITE,5,5
2030,2025-09-28,UTILITY,4,2
2030,2025-10-12,MARKETING_LITE,1,1
2030,2025-10-12,UTILITY,1,0
2030,2025-11-30,MARKETING_LITE,6,6
2031,2025-09-21,MARKETING,25,25
2031,2025-09-21,UTILITY,6,5
2031,2025-09-28,MARKETING,35,35
2031,2025-09-28,UTILITY,8,0
2031,2025-10-05,MARKETING,61,61
2031,2025-10-05,UTILITY,73,12
2031,2025-10-12,UTILITY,104,9
2031,2025-10-19,UTILITY,70,5
2031,2025-10-26,UTILITY,54,35
2031,2025-11-02,UTILITY,56,17
2031,2025-11-09,UTILITY,39,6
2031,2025-11-16,UTILITY,18,5
2031,2025-11-23,UTILITY,95,15
2031,2025-11-30,UTILITY,165,10
2031,2025-12-07,UTILITY,17,3
2031,2026-02-01,UTILITY,55,11
2031,2026-02-08,UTILITY,18,10
2031,2026-02-15,UTILITY,20,5
2031,2026-02-22,UTILITY,3,1
2031,2026-03-01,UTILITY,2,2
2031,2026-03-08,UTILITY,1,1
2032,2025-07-13,MARKETING,1,1
2032,2025-07-20,MARKETING,1,1
2043,2025-07-06,MARKETING,2,2
2043,2025-07-27,MARKETING,6,6
2043,2025-08-10,MARKETING,77,77
2047,2025-07-06,UTILITY,35,35
2047,2025-07-13,UTILITY,76,75
2047,2025-07-20,AUTHENTICATION,9,9
2047,2025-07-20,UTILITY,179,179
2047,2025-07-27,AUTHENTICATION,2,2
2047,2025-07-27,UTILITY,212,199
2047,2025-08-03,AUTHENTICATION,14,14
2047,2025-08-03,MARKETING_LITE,6,6
2047,2025-08-03,UTILITY,222,188
2047,2025-08-24,AUTHENTICATION,1,1
2047,2025-08-24,MARKETING_LITE,6,6
2047,2025-08-24,UTILITY,16,10
2047,2025-08-31,MARKETING_LITE,1,1
2047,2025-08-31,UTILITY,1,0
2047,2025-09-07,AUTHENTICATION,1,1
2047,2025-09-07,MARKETING_LITE,5,5
2047,2025-09-07,UTILITY,11,9
2047,2025-09-21,AUTHENTICATION,1,1
2047,2025-09-21,MARKETING_LITE,2,2
2047,2025-09-21,UTILITY,8,0
2047,2026-02-22,UTILITY,1,1
2047,2026-03-01,UTILITY,53,13
2047,2026-03-08,AUTHENTICATION,4,4
2047,2026-03-08,MARKETING_LITE,1,1
2047,2026-03-08,UTILITY,14,13
2049,2026-01-11,MARKETING,8,8
2049,2026-01-25,MARKETING,971,937
2049,2026-02-08,MARKETING,1,1
2089,2026-02-01,UTILITY,5111,4830
2089,2026-02-08,UTILITY,15,15
2089,2026-02-15,UTILITY,3,3
2089,2026-03-01,UTILITY,3,3
2095,2025-07-06,MARKETING,44,44
2095,2025-07-13,MARKETING,11,11
2095,2025-07-20,MARKETING,14,14
2095,2025-08-03,MARKETING,1,1
2095,2025-08-10,MARKETING,1,1
2095,2025-08-17,MARKETING,1,1
2095,2025-08-31,MARKETING,6,6
2095,2025-09-07,MARKETING,19,19
2095,2025-09-14,MARKETING,31,31
2095,2025-09-21,MARKETING,1,1
2130,2025-10-19,MARKETING,1,1
2130,2025-10-19,UTILITY,1,1
2130,2025-10-26,MARKETING,1,1
2156,2025-10-19,UTILITY,9,5
2156,2025-10-26,UTILITY,4,2
2156,2025-11-02,UTILITY,3,2
2156,2025-11-09,UTILITY,12,11
2156,2025-11-16,UTILITY,20,19
2156,2025-11-23,UTILITY,1,1
2156,2025-11-30,UTILITY,25,23
2156,2025-12-07,UTILITY,2,2
2156,2025-12-14,UTILITY,2,2
2156,2026-01-11,UTILITY,15,12
2156,2026-01-18,UTILITY,31,26
2156,2026-01-25,UTILITY,33,31
2156,2026-02-01,UTILITY,15,15
2156,2026-02-08,UTILITY,11,11
2156,2026-02-15,UTILITY,31,28
2156,2026-02-22,UTILITY,27,24
2156,2026-03-01,UTILITY,14,14
2183,2025-09-21,MARKETING,463,463
2183,2025-09-28,MARKETING,2084,2084
2183,2025-10-05,MARKETING,8,8
2183,2025-10-12,MARKETING,16,16
2183,2025-10-19,MARKETING,2316,2316
2183,2025-10-19,UTILITY,4,4
2183,2025-10-26,MARKETING,10435,10435
2183,2025-10-26,UTILITY,1,0
2183,2025-11-02,MARKETING,1183,1183
2183,2025-11-09,MARKETING,130,130
2183,2025-11-16,MARKETING,62,62
2183,2025-11-23,MARKETING,923,923
2183,2025-11-30,MARKETING,8111,8111
2183,2025-12-07,MARKETING,32,17
2183,2025-12-14,MARKETING,777,714
2183,2025-12-21,MARKETING,734,690
2183,2025-12-28,MARKETING,39,1
2183,2026-01-04,MARKETING,266,257
2183,2026-01-11,MARKETING,10,1
2183,2026-01-18,MARKETING,8,0
2183,2026-01-18,MARKETING_LITE,1,1
2183,2026-01-25,MARKETING_LITE,907,907
2183,2026-02-01,MARKETING_LITE,5,5
2183,2026-02-08,MARKETING_LITE,305,305
2183,2026-02-15,MARKETING_LITE,1,1
2183,2026-02-22,MARKETING,2466,1233
2183,2026-03-01,MARKETING,2048,1137
2183,2026-03-08,MARKETING,14,10
2190,2025-11-16,UTILITY,33,2
2190,2025-11-23,MARKETING_LITE,5,5
2190,2025-11-23,UTILITY,26,10
2190,2025-11-30,UTILITY,1,0
2190,2025-12-07,MARKETING_LITE,914,914
2190,2025-12-07,UTILITY,8,3
2190,2025-12-14,MARKETING_LITE,4,3
2190,2025-12-14,UTILITY,1,0
2190,2025-12-21,MARKETING_LITE,16,9
2190,2025-12-28,MARKETING_LITE,12,7
2190,2026-01-04,MARKETING_LITE,5,1
2190,2026-01-11,MARKETING_LITE,4,4
2190,2026-01-18,MARKETING_LITE,9,9
2190,2026-02-08,MARKETING_LITE,4,4
2190,2026-02-22,MARKETING_LITE,3,3
2190,2026-03-01,MARKETING_LITE,12,12
2190,2026-03-08,MARKETING_LITE,23,23
2230,2025-08-10,UTILITY,3,0
2230,2025-09-28,UTILITY,1,0
2230,2025-10-19,UTILITY,1,0
2230,2025-10-26,UTILITY,2,1
2230,2025-11-09,UTILITY,2,0
2233,2025-07-06,UTILITY,1,1
2233,2025-07-13,UTILITY,1,0
2233,2025-07-20,UTILITY,1,1
2233,2025-07-27,UTILITY,1,1
2233,2025-08-10,UTILITY,5,5
2233,2025-08-17,MARKETING,769,769
2233,2025-08-17,UTILITY,43,27
2233,2025-08-24,MARKETING,883,883
2233,2025-08-24,UTILITY,36,29
2233,2025-08-31,MARKETING,647,647
2233,2025-08-31,UTILITY,26,20
2233,2025-09-07,MARKETING,1104,1104
2233,2025-09-07,UTILITY,46,32
2233,2025-09-14,MARKETING,6,6
2233,2025-09-14,UTILITY,72,53
2233,2025-09-21,MARKETING,1170,1170
2233,2025-09-21,UTILITY,96,87
2233,2025-09-28,MARKETING,21,21
2233,2025-09-28,UTILITY,141,133
2233,2025-10-05,MARKETING,4334,4334
2233,2025-10-05,UTILITY,328,303
2233,2025-10-12,MARKETING,4498,4498
2233,2025-10-12,UTILITY,330,302
2233,2025-10-19,MARKETING,170,170
2233,2025-10-19,UTILITY,333,256
2233,2025-10-26,MARKETING,118,118
2233,2025-10-26,MARKETING_LITE,40,40
2233,2025-10-26,UTILITY,192,156
2233,2025-11-02,MARKETING,229,229
2233,2025-11-02,MARKETING_LITE,3520,3520
2233,2025-11-02,UTILITY,346,271
2233,2025-11-09,MARKETING,39,39
2233,2025-11-09,MARKETING_LITE,99,99
2233,2025-11-09,UTILITY,376,358
2233,2025-11-16,MARKETING,3,3
2233,2025-11-16,MARKETING_LITE,115,115
2233,2025-11-16,UTILITY,332,328
2233,2025-11-23,MARKETING_LITE,7738,7738
2233,2025-11-23,UTILITY,465,383
2233,2025-11-30,MARKETING_LITE,7866,7866
2233,2025-11-30,UTILITY,468,432
2233,2025-12-07,MARKETING_LITE,5072,4971
2233,2025-12-07,UTILITY,539,458
2233,2025-12-14,MARKETING_LITE,1379,1089
2233,2025-12-14,UTILITY,633,516
2233,2025-12-21,MARKETING_LITE,2414,2040
2233,2025-12-21,UTILITY,640,439
2233,2025-12-28,MARKETING_LITE,296,157
2233,2025-12-28,UTILITY,687,430
2233,2026-01-04,MARKETING_LITE,4802,4528
2233,2026-01-04,UTILITY,816,577
2233,2026-01-11,MARKETING_LITE,1282,1162
2233,2026-01-11,UTILITY,710,397
2233,2026-01-18,MARKETING_LITE,208,182
2233,2026-01-18,UTILITY,449,287
2233,2026-01-25,MARKETING_LITE,28,27
2233,2026-01-25,UTILITY,821,563
2233,2026-02-01,MARKETING_LITE,16,13
2233,2026-02-01,UTILITY,618,385
2233,2026-02-08,MARKETING_LITE,112,112
2233,2026-02-08,UTILITY,595,426
2233,2026-02-15,MARKETING_LITE,327,327
2233,2026-02-15,UTILITY,708,527
2233,2026-02-22,MARKETING,4488,2244
2233,2026-02-22,MARKETING_LITE,2,2
2233,2026-02-22,UTILITY,976,698
2233,2026-03-01,MARKETING,14,9
2233,2026-03-01,UTILITY,955,708
2233,2026-03-08,MARKETING,2,1
2233,2026-03-08,UTILITY,488,401
2236,2025-10-05,MARKETING,1,1
2239,2025-08-17,MARKETING,1891,1891
2239,2025-08-24,MARKETING,1948,1948
2239,2025-08-31,MARKETING,1832,1832
2239,2025-09-07,MARKETING,101,101
2239,2025-09-14,MARKETING,100,100
2239,2025-09-21,MARKETING,1898,1898
2239,2025-10-05,MARKETING,1,1
2239,2025-10-26,MARKETING,2910,2910
2239,2025-11-16,MARKETING,3,3
2239,2026-02-08,UTILITY,2286,2199
2239,2026-02-15,UTILITY,1,1
2239,2026-02-22,MARKETING,662,634
2239,2026-03-01,MARKETING,119,112
2241,2025-07-27,MARKETING,2,2
2241,2025-08-17,MARKETING,2,2
2241,2025-10-19,MARKETING_LITE,1,1
2241,2025-11-09,MARKETING_LITE,1,1
2241,2025-11-16,MARKETING_LITE,1,1
2242,2025-07-06,UTILITY,3,0
2242,2025-12-07,UTILITY,2,0
2242,2025-12-14,UTILITY,5,0
2255,2025-07-06,MARKETING,216,216
