execution_count,companyId,companyName,week_end_sunday,MARKETING,UTILITY,AUTHENTICATION,dau_count,unique_users_count,connect_licenses,signups,self_service,enterprise,other_plans
38.0,1957,Jelou Banking,2025-12-28,0.0,0.0,0.0,7.0,7.0,0.0,23.0,15.0,6.0,2.0
61.0,1962,Ondu Cloud,2025-12-28,212.0,2816.0,0.0,19.0,18.0,0.0,23.0,15.0,6.0,2.0
38460.0,1974,BCP Cobranza,2025-12-28,3791.0,103623.0,0.0,340.0,329.0,0.0,23.0,15.0,6.0,2.0
1.0,1983,Centric,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
1.0,1984,Semvra,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
247.0,1988,La casa de los abuelos,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
6524.0,1992,BCP Indi recaudaciones,2025-12-28,311.0,1.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
9.0,2001,TCLOG,2025-12-28,112.0,0.0,0.0,6.0,6.0,0.0,23.0,15.0,6.0,2.0
12.0,2012,GEOMIL,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
2.0,2030,COLLSERV,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
1.0,2033,Jelou Revenue,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
123.0,2042,Disensa,2025-12-28,0.0,0.0,0.0,4.0,2.0,0.0,23.0,15.0,6.0,2.0
1.0,2047,CBC,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
122.0,2049,Conauto,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
493.0,2073,Donutterapia,2025-12-28,0.0,0.0,0.0,182.0,179.0,0.0,23.0,15.0,6.0,2.0
2.0,2089,VIRTUALTEK,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
180.0,2110,Ecugenius S.A.,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
27869.0,2125,Lotería Nacional EC,2025-12-28,0.0,0.0,0.0,9.0,6.0,0.0,23.0,15.0,6.0,2.0
6862.0,2130,Cresa,2025-12-28,0.0,0.0,0.0,928.0,876.0,0.0,23.0,15.0,6.0,2.0
7.0,2139,Intervalores,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
7931.0,2183,Automekano,2025-12-28,1.0,0.0,0.0,2135.0,2004.0,0.0,23.0,15.0,6.0,2.0
204.0,2190,Fadesa,2025-12-28,7.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
79.0,2205,Universidad Insurgente,2025-12-28,0.0,0.0,0.0,16.0,16.0,0.0,23.0,15.0,6.0,2.0
2115.0,2233,Arca pe Turbo,2025-12-28,157.0,430.0,0.0,322.0,243.0,0.0,23.0,15.0,6.0,2.0
7.0,2235,Dreamers Fútbol Club,2025-12-28,0.0,0.0,0.0,7.0,7.0,0.0,23.0,15.0,6.0,2.0
21.0,2236,11 Gallery Tattoo,2025-12-28,0.0,0.0,0.0,20.0,19.0,0.0,23.0,15.0,6.0,2.0
1.0,2239,Racevents,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
20.0,2242,TIA Shopper,2025-12-28,0.0,0.0,0.0,5.0,3.0,0.0,23.0,15.0,6.0,2.0
8291.0,2255,Computron,2025-12-28,147.0,1.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
4.0,2258,VACAN ELECTRODOMESTICOS,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
78659.0,2276,Falabella,2025-12-28,6424.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
172.0,2297,BCP Pagos recurrentes,2025-12-28,590.0,3.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
1.0,2298,MAYA PIONEER,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
7.0,2309,Demo Pocket Retail,2025-12-28,25.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
511.0,2312,GRUPASA,2025-12-28,0.0,0.0,0.0,10.0,5.0,0.0,23.0,15.0,6.0,2.0
9.0,2325,4 Me,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
123.0,2326,DELTASEGUROS,2025-12-28,166.0,0.0,0.0,105.0,103.0,0.0,23.0,15.0,6.0,2.0
25.0,2393,Barça Academy,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
189.0,2395,Cafering Eventos,2025-12-28,0.0,0.0,0.0,69.0,65.0,0.0,23.0,15.0,6.0,2.0
1135.0,2397,Kitton,2025-12-28,1.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
5.0,2401,Aseguradora del Sur,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
310.0,2413,Comfama,2025-12-28,802.0,0.0,0.0,163.0,116.0,0.0,23.0,15.0,6.0,2.0
2.0,2424,Miss Lashes,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
640.0,2425,Plustelesmart,2025-12-28,0.0,0.0,0.0,164.0,157.0,0.0,23.0,15.0,6.0,2.0
182.0,2452,Grupo Carrera - Rodrigo Carrera,2025-12-28,0.0,0.0,0.0,18.0,16.0,0.0,23.0,15.0,6.0,2.0
809.0,2455,Fideval,2025-12-28,0.0,0.0,0.0,79.0,77.0,0.0,23.0,15.0,6.0,2.0
73.0,2456,Grupo ElJuri,2025-12-28,0.0,0.0,0.0,11.0,11.0,0.0,23.0,15.0,6.0,2.0
11.0,2457,Scotiabank,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
6.0,2466,INSTITUTO SERVUGON S.A.S.,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
7.0,2469,101 Grados,2025-12-28,60.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
5.0,2471,La Fabril,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
25892.0,2479,Mi Banco POC,2025-12-28,36112.0,1.0,0.0,4011.0,3825.0,0.0,23.0,15.0,6.0,2.0
0.0,2480,Unknown,2025-12-28,0.0,685.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
1.0,2499,Sanamente,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
113.0,2505,KOBE,2025-12-28,0.0,0.0,0.0,10.0,7.0,0.0,23.0,15.0,6.0,2.0
52.0,2506,NOE,2025-12-28,0.0,0.0,0.0,7.0,4.0,0.0,23.0,15.0,6.0,2.0
57.0,2526,Educación Multicolor,2025-12-28,0.0,0.0,0.0,57.0,56.0,0.0,23.0,15.0,6.0,2.0
131.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-12-28,0.0,0.0,0.0,62.0,59.0,0.0,23.0,15.0,6.0,2.0
106.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-12-28,0.0,0.0,0.0,100.0,99.0,0.0,23.0,15.0,6.0,2.0
4.0,2597,Academia de música Franz Liszt,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
375.0,2601,Jelou Clientes,2025-12-28,0.0,0.0,0.0,58.0,29.0,0.0,23.0,15.0,6.0,2.0
5788.0,2602,BetCell,2025-12-28,3.0,0.0,0.0,1637.0,1596.0,0.0,23.0,15.0,6.0,2.0
160.0,2603,Ecuaimco,2025-12-28,0.0,0.0,0.0,29.0,20.0,0.0,23.0,15.0,6.0,2.0
18.0,2605,Padelcity Cuenca,2025-12-28,0.0,4.0,0.0,5.0,4.0,0.0,23.0,15.0,6.0,2.0
10.0,2610,PUERTACOLORCORP SA,2025-12-28,0.0,0.0,0.0,5.0,5.0,0.0,23.0,15.0,6.0,2.0
5.0,2614,MUSE ACADEMY,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
208.0,2625,MMG BANK,2025-12-28,0.0,0.0,0.0,2.0,1.0,0.0,23.0,15.0,6.0,2.0
969.0,2628,Boticas Barcia,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
475.0,2642,Granasa,2025-12-28,0.0,2.0,0.0,187.0,155.0,0.0,23.0,15.0,6.0,2.0
24.0,2646,Financiera Efectiva,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
165.0,2655,Haceb,2025-12-28,0.0,0.0,0.0,5.0,2.0,0.0,23.0,15.0,6.0,2.0
14.0,2656,LEGALIX - Olvis Quintana,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
0.0,2665,Unknown,2025-12-28,0.0,0.0,0.0,39.0,35.0,0.0,23.0,15.0,6.0,2.0
16.0,2670,HFIT,2025-12-28,0.0,0.0,0.0,13.0,13.0,0.0,23.0,15.0,6.0,2.0
428.0,2676,Nexxia - Grupo Salinas,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
347.0,2678,Pizza Planet SMBs,2025-12-28,0.0,0.0,0.0,199.0,187.0,0.0,23.0,15.0,6.0,2.0
3.0,2686,FUNDACION REYSOL - GARCIA SIERRA CHRISTIAN NICOLAY,2025-12-28,0.0,0.0,0.0,3.0,3.0,0.0,23.0,15.0,6.0,2.0
40.0,2688,Swimlab -  Juan Pablo,2025-12-28,0.0,0.0,0.0,16.0,16.0,0.0,23.0,15.0,6.0,2.0
0.0,2708,Unknown,2025-12-28,0.0,0.0,0.0,13.0,13.0,0.0,23.0,15.0,6.0,2.0
193.0,2711,Don Pescao,2025-12-28,0.0,0.0,0.0,93.0,88.0,0.0,23.0,15.0,6.0,2.0
0.0,2721,Unknown,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
0.0,2725,Unknown,2025-12-28,4.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
114.0,2729,PTM,2025-12-28,0.0,0.0,0.0,4.0,2.0,0.0,23.0,15.0,6.0,2.0
2189.0,2742,AutoSky,2025-12-28,0.0,0.0,0.0,705.0,664.0,0.0,23.0,15.0,6.0,2.0
2.0,2744,Bolos Capricho - Jonathan Bermello,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
5.0,2745,Panda - Sonax,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
24.0,2750,Banco Industrial,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
8.0,2752,CONSORCIO FLXJSA SAS,2025-12-28,0.0,0.0,0.0,3.0,1.0,0.0,23.0,15.0,6.0,2.0
20.0,2754,HEAD Ecuador,2025-12-28,0.0,0.0,0.0,4.0,4.0,0.0,23.0,15.0,6.0,2.0
80.0,2760,AEROCARGOEC S.A.S,2025-12-28,0.0,0.0,0.0,49.0,35.0,0.0,23.0,15.0,6.0,2.0
40.0,2762,LA CASA DEL CARRETON,2025-12-28,0.0,0.0,0.0,6.0,6.0,0.0,23.0,15.0,6.0,2.0
63.0,2768,Confort Sport,2025-12-28,0.0,0.0,0.0,16.0,15.0,0.0,23.0,15.0,6.0,2.0
5.0,2769,Pitz,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
21.0,2770,IMPORTADORA KING,2025-12-28,0.0,0.0,0.0,9.0,9.0,0.0,23.0,15.0,6.0,2.0
85.0,2774,Luné Skin and Massage - MONICA SANCHEZ,2025-12-28,0.0,0.0,0.0,39.0,37.0,0.0,23.0,15.0,6.0,2.0
255.0,2775,SANTANA BREWING,2025-12-28,0.0,0.0,0.0,164.0,152.0,0.0,23.0,15.0,6.0,2.0
17.0,2799,Partylovers,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
11.0,2800,INSTITUTO SUPERIOR TECNOLOGICO KRUGER TEK,2025-12-28,0.0,0.0,0.0,5.0,5.0,0.0,23.0,15.0,6.0,2.0
204.0,2808,Ecufrutta - David Labanda,2025-12-28,0.0,0.0,0.0,173.0,166.0,0.0,23.0,15.0,6.0,2.0
66.0,2809,Evalua Academy - Monica Coronel,2025-12-28,0.0,0.0,0.0,25.0,25.0,0.0,23.0,15.0,6.0,2.0
12.0,2842,Mantenimiento Automotriz Ortega,2025-12-28,0.0,0.0,0.0,5.0,2.0,0.0,23.0,15.0,6.0,2.0
1.0,2870,RAVENROCK-DIEGO CASTRO,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
2.0,2890,Pacifico Seguros,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
37.0,2893,MERCADER M593,2025-12-28,0.0,0.0,0.0,11.0,7.0,0.0,23.0,15.0,6.0,2.0
219.0,2896,Cable Magico,2025-12-28,1.0,0.0,0.0,82.0,71.0,0.0,23.0,15.0,6.0,2.0
98.0,2902,Elektra,2025-12-28,0.0,0.0,0.0,19.0,11.0,0.0,23.0,15.0,6.0,2.0
3541.0,2929,Lucha Campesina,2025-12-28,34388.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
19.0,2934,Dr Manuel Cedeño,2025-12-28,0.0,0.0,0.0,5.0,3.0,0.0,23.0,15.0,6.0,2.0
2.0,2951,Luis Personal,2025-12-28,0.0,0.0,0.0,2.0,1.0,0.0,23.0,15.0,6.0,2.0
1.0,2955,Biodigestor Ecuador,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
75.0,2957,Oficina de Admisiones Universidad B - UBE,2025-12-28,0.0,0.0,0.0,5.0,3.0,0.0,23.0,15.0,6.0,2.0
243.0,2985,HHS COMEX DISTRIBUCION S.A.S.,2025-12-28,0.0,0.0,0.0,61.0,56.0,0.0,23.0,15.0,6.0,2.0
3.0,2999,Integración Genesys Test,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
14.0,3006,Securityrisk,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
6.0,3011,CristianLLC,2025-12-28,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,6.0,2.0
7.0,3072,Jeloullc,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
35.0,3076,TuGOU - Hiperlicores,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
18.0,3100,Dr Fernando Guzman - Cirujano Urologo,2025-12-28,0.0,0.0,0.0,3.0,3.0,0.0,23.0,15.0,6.0,2.0
57.0,3119,ARCA,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
50.0,3132,BITELNET S.A.S.,2025-12-28,0.0,0.0,0.0,3.0,3.0,0.0,23.0,15.0,6.0,2.0
1.0,3135,restaurante,2025-12-28,0.0,0.0,0.0,1.0,1.0,0.0,23.0,15.0,6.0,2.0
3.0,3140,Dyadent,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
1.0,3142,DETMEDECUADOR S.A.S.,2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,2.0
2773.0,1,Shippify,2026-01-04,6480.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
341.0,5,DevLab,2026-01-04,4.0,39.0,0.0,1.0,1.0,0.0,22.0,21.0,1.0,0.0
283959.0,11,BdP,2026-01-04,11354.0,10.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
4770.0,28,El Rosado,2026-01-04,0.0,71.0,0.0,15.0,15.0,0.0,22.0,21.0,1.0,0.0
129.0,35,Datafast,2026-01-04,3735.0,3228.0,0.0,59.0,56.0,0.0,22.0,21.0,1.0,0.0
4.0,45,Plus Services,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
13545.0,54,Pycca,2026-01-04,10.0,1155.0,0.0,4239.0,3975.0,0.0,22.0,21.0,1.0,0.0
0.0,75,Unknown,2026-01-04,118.0,644.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
126467.0,85,Interagua GEA,2026-01-04,1.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
35583.0,95,Veris,2026-01-04,2962.0,2491.0,0.0,1184.0,1060.0,0.0,22.0,21.0,1.0,0.0
7392.0,110,Dipaso,2026-01-04,0.0,0.0,0.0,203.0,200.0,0.0,22.0,21.0,1.0,0.0
8966.0,111,Muebles El Bosque,2026-01-04,6.0,0.0,0.0,24.0,21.0,0.0,22.0,21.0,1.0,0.0
59403.0,123,Security Data,2026-01-04,8342.0,1307.0,0.0,2259.0,2117.0,0.0,22.0,21.0,1.0,0.0
23525.0,124,GEA Ecuador,2026-01-04,3437.0,6126.0,0.0,939.0,796.0,0.0,22.0,21.0,1.0,0.0
14411.0,125,UTPL Consultas,2026-01-04,3928.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
2.0,133,Banco del Austro,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
63.0,135,Jelou Dev,2026-01-04,2.0,0.0,0.0,1.0,1.0,0.0,22.0,21.0,1.0,0.0
2785.0,138,Cervecería Nacional,2026-01-04,1995.0,3455.0,0.0,544.0,508.0,0.0,22.0,21.0,1.0,0.0
282892.0,147,Netlife,2026-01-04,112000.0,3157.0,0.0,392.0,374.0,0.0,22.0,21.0,1.0,0.0
0.0,148,Unknown,2026-01-04,0.0,371.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
11.0,149,GEA Recursos Humanos,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
76212.0,150,Deprati,2026-01-04,7090.0,36708.0,0.0,6825.0,6212.0,0.0,22.0,21.0,1.0,0.0
503903.0,155,Banco Guayaquil,2026-01-04,79040.0,2896.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
631.0,183,Tracklink,2026-01-04,5235.0,378.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
4200.0,253,Bivi,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
325.0,257,Tracklink Área Financiera,2026-01-04,45.0,621.0,0.0,4.0,2.0,0.0,22.0,21.0,1.0,0.0
49.0,258,Luzverde,2026-01-04,21.0,290.0,205.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
6187.0,288,Junta de Beneficencia,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,303,Unknown,2026-01-04,838.0,2474.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,304,Unknown,2026-01-04,0.0,10059.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,305,Unknown,2026-01-04,146.0,765.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
707.0,307,Banco Amazonas,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
30.0,311,Espol,2026-01-04,0.0,0.0,0.0,15.0,15.0,0.0,22.0,21.0,1.0,0.0
25172.0,312,ABInBev Colombia,2026-01-04,2741.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
532.0,316,CasaPlan MotorPlan,2026-01-04,4161.0,0.0,0.0,43.0,43.0,0.0,22.0,21.0,1.0,0.0
119.0,321,Interoc,2026-01-04,8149.0,0.0,0.0,2.0,1.0,0.0,22.0,21.0,1.0,0.0
81.0,322,Jelou Shop,2026-01-04,0.0,0.0,0.0,13.0,11.0,0.0,22.0,21.0,1.0,0.0
132.0,331,Jelou Producto,2026-01-04,2.0,0.0,0.0,13.0,8.0,0.0,22.0,21.0,1.0,0.0
22723.0,337,Piloto Creditia,2026-01-04,1087.0,0.0,0.0,1031.0,944.0,0.0,22.0,21.0,1.0,0.0
2583.0,353,Yomp,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,358,Unknown,2026-01-04,0.0,440.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
18.0,359,Arca EC,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
3401.0,361,Jelou Pay,2026-01-04,683.0,2379.0,0.0,319.0,255.0,0.0,22.0,21.0,1.0,0.0
10354.0,362,Arca PE,2026-01-04,0.0,0.0,0.0,390.0,319.0,0.0,22.0,21.0,1.0,0.0
0.0,380,Unknown,2026-01-04,0.0,26.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
8781.0,405,Massline,2026-01-04,90.0,0.0,0.0,128.0,120.0,0.0,22.0,21.0,1.0,0.0
328.0,417,Banisi,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,422,Unknown,2026-01-04,0.0,182.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,423,Unknown,2026-01-04,148.0,771.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
156973.0,424,Banco Internacional,2026-01-04,22059.0,83.0,0.0,4.0,3.0,0.0,22.0,21.0,1.0,0.0
3137.0,438,CNT Ecuador,2026-01-04,8815.0,0.0,0.0,81.0,78.0,0.0,22.0,21.0,1.0,0.0
127.0,450,Interoc EC,2026-01-04,4067.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
35.0,452,Seguros Pacífico,2026-01-04,0.0,0.0,0.0,3.0,1.0,0.0,22.0,21.0,1.0,0.0
12.0,462,Ambiente QA,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
5907.0,470,Arca PE Proyecto Frío,2026-01-04,0.0,135.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
35525.0,692,Banisi Chat,2026-01-04,2233.0,1145.0,0.0,4240.0,3527.0,0.0,22.0,21.0,1.0,0.0
2608.0,741,Bajaj,2026-01-04,1.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
1021.0,745,Mail Boxes Etc,2026-01-04,0.0,0.0,0.0,43.0,41.0,0.0,22.0,21.0,1.0,0.0
411.0,807,Universidad de las Artes,2026-01-04,0.0,0.0,0.0,11.0,10.0,0.0,22.0,21.0,1.0,0.0
1226.0,823,Tuenti POC,2026-01-04,1.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
2599.0,855,Cooperativa El Sagrario,2026-01-04,0.0,0.0,0.0,43.0,42.0,0.0,22.0,21.0,1.0,0.0
231.0,930,Banco Bolivariano Cobranzas,2026-01-04,700.0,1431.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
1147.0,935,Lavca,2026-01-04,15.0,7.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
196.0,1028,Banco Solidario,2026-01-04,70.0,149.0,1840.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
63.0,1053,EclipSoft,2026-01-04,2.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
2.0,1068,Arca PE Ecommerce,2026-01-04,3.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
153.0,1133,Vivalia,2026-01-04,183.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
11.0,1160,Expand,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,1236,Unknown,2026-01-04,5676.0,10594.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
205.0,1245,BG - Banco del Barrio 2,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
2.0,1266,Katherine del Carmen Ovando,2026-01-04,0.0,0.0,0.0,1.0,1.0,0.0,22.0,21.0,1.0,0.0
34.0,1384,Talento Humano,2026-01-04,0.0,40.0,0.0,13.0,12.0,0.0,22.0,21.0,1.0,0.0
652.0,1480,Oriental,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
202.0,1482,Naturisa,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
26.0,1512,Dialogus,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
4079.0,1559,Coca Cola en tu hogar,2026-01-04,268.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
1814.0,1566,Siigo,2026-01-04,2506.0,9033.0,0.0,2.0,1.0,0.0,22.0,21.0,1.0,0.0
1857.0,1584,Banco Comercial Manabí,2026-01-04,12.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
254.0,1633,SaludSA,2026-01-04,0.0,127.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
0.0,1649,Unknown,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
465.0,1694,Cooperativa Daquilema,2026-01-04,758.0,2888.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
51752.0,1696,XTRIM,2026-01-04,335.0,669.0,0.0,7149.0,6400.0,0.0,22.0,21.0,1.0,0.0
8932.0,1737,Banco Union,2026-01-04,35.0,488.0,0.0,23.0,21.0,0.0,22.0,21.0,1.0,0.0
8.0,1760,Danec,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
7112.0,1761,Solca,2026-01-04,2796.0,10.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
8.0,1811,Sistecrédito,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
69.0,1828,FD CENTER,2026-01-04,0.0,364.0,0.0,4.0,3.0,0.0,22.0,21.0,1.0,0.0
0.0,1844,Unknown,2026-01-04,0.0,3.0,0.0,244.0,234.0,0.0,22.0,21.0,1.0,0.0
35.0,1845,Seguros Confianza,2026-01-04,222.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
1.0,1847,Ck Comercializadora,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
1166.0,1848,CIVE,2026-01-04,0.0,0.0,0.0,214.0,209.0,0.0,22.0,21.0,1.0,0.0
18.0,1860,Vitapro,2026-01-04,0.0,15.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
4214.0,1890,Tuenti Vendedores,2026-01-04,0.0,0.0,0.0,39.0,10.0,0.0,22.0,21.0,1.0,0.0
10.0,1898,Cibernetica,2026-01-04,0.0,0.0,0.0,4.0,1.0,0.0,22.0,21.0,1.0,0.0
524.0,1925,BCP P2P,2026-01-04,42.0,27.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0
20.0,1926,Datilmedia S.A.,2026-01-04,0.0,0.0,0.0,1.0,1.0,0.0,22.0,21.0,1.0,0.0
11260.0,1937,Flexi,2026-01-04,0.0,0.0,0.0,15.0,14.0,0.0,22.0,21.0,1.0,0.0
